job_id,company_id,title,role_category,location,formatted_work_type,work_type,remote_status_clean,formatted_experience_level,min_salary,max_salary,med_salary,avg_salary,pay_period,currency,technical_skill_count,views,applies,sponsored,description
3699434194,86813252.0,Specialist - Software Engineering,Software Engineering,"Tampa, FL",Full-time,FULL_TIME,Not Specified / On-site,Entry level,,,,,Not Specified,Not Specified,3,1.0,,0,"Location: Tampa, FL
Exp: 7-10 Yrs
SPOC: Tushar Kshirsagar
Key Skills: Angular 10 or above, JavaScript and HTML5 and working knowledge of Typescript
Job Description: ""LTIMindtree is a global technology consulting and digital solutions company that enables enterprises across industries to reimagine business models, accelerate innovation, and maximize growth by harnessing digital technologies. As a digital transformation partner to more than 750 clients, LTIMindtree brings extensive domain and technology expertise to help drive superior competitive differentiation, customer experiences, and business outcomes in a converging world. Powered by nearly 90,000 talented and entrepreneurial professionals across more than 30 countries, LTIMindtree — a Larsen & Toubro Group company — combines the industry-acclaimed strengths of erstwhile Larsen and Toubro Infotech and Mindtree in solving the most complex business challenges and delivering transformation at scale. For more information, please visit www.ltimindtree.com
Job Purpose:
7+ year of hands on experience on Angular 10 or above.
Ability to design reusable components and deliver functionality as individual contributor.
Key Responsibilities:
 Developing Single Page Application in Angular 10+. Translating mockup into HTML Working with backend team to integrate Rest API’s with Angular Components. Finalizing JSON contract with backend team. Making application compatible for both Edge and Chrome browsers Ability to troubleshoot UI issues quickly and provide resolution
Skills:
 Proficiency with Angular 10 or above, JavaScript and HTML5 and working knowledge of Typescript. Basic working knowledge of NODEJS and CSS. Hands on experience on building Angular project from scratch Creating self-contained, reusable, and testable modules and components Ability to develop end to end single page apps Working knowledge of PrimeNG and AgGrid Ability to transform mockups into HTML Working knowledge of VSCode, Git tools Team work Good written & verbal communication skills Good analyzing capabilities, to break complex problems into simpler ones.
Mandatory Certification: Angular Level 1 / Level 2
Our client requires all the employees working on this engagement to be COVID-19 vaccinated. If you need a reasonable accommodation for a sincerely held religious belief or medical condition, please contact covid-19@lntinfotech.com
How will you grow?
 Role-based Training programs Continuing Education Programs (CEP) to enhance your knowledge, skills, and attitude as a professional. We encourage you to acquire various beneficial international certifications, with costs s reimbursed. Our role-based workshop helps us groom future leaders for LTIMindtree.
What's in it for you?
 Excellent benefits plan: medical, dental, vision, life, FSA, & PTO Roll over vacation days Commuter benefits Excellent growth and advancement opportunities Certification reimbursement Rewards and recognition programs Innovative and collaborative company culture
LTIMindtree is an equal opportunity employer that is committed to diversity in the workplace. Our employment decisions are made without regard to race, color, creed, religion, sex (including pregnancy, childbirth or related medical conditions), gender identity or expression, national origin, ancestry, age, family-care status, veteran status, marital status, civil union status, domestic partnership status, military service, handicap or disability or history of handicap or disability, genetic information, atypical hereditary cellular or blood trait, union affiliation, affectional or sexual orientation or preference, or any other characteristic protected by applicable federal, state, or local law, except where such considerations are bona fide occupational qualifications permitted by law.
"""
3700546442,1258653.0,Business Analyst (with Pega or Rule Engine tool experience),Business Analyst / BI,"St Louis, MO",Full-time,FULL_TIME,Not Specified / On-site,Mid-Senior level,,,,,Not Specified,Not Specified,0,37.0,,0,"Additional Job Description
Job Title: Business Analyst (with Pega OR Rule Engine tool experience)
Location: St. Louis, MO
Duration: Long Term
Work Mode: Day 1 Onsite
Description:
 Reviews, analyzes, and evaluates information technology systems operations. Determines user needs and requirements and recommends ways to improve systems.  Serves as the primary point of contact between users and engineering/development staff.  Identifies, documents, reports and tracks system issues. Supports the process of translating business needs into formal technical requirement deliverables. 
Required:
 Looking for a Business Analyst with experience either on Pega or any Rule Engine tool.  5+ years of experience. 
EEO Statement
At TELUS International, we enable customer experience innovation through spirited teamwork, agile thinking, and a caring culture that puts customers first. TELUS International is the global arm of TELUS Corporation, one of the largest telecommunications service providers in Canada. We deliver contact center and business process outsourcing (BPO) solutions to some of the world's largest corporations in the consumer electronics, finance, telecommunications and utilities sectors. With global call center delivery capabilities, our multi-shore, multi-language programs offer safe, secure infrastructure, value-based pricing, skills-based resources and exceptional customer service - all backed by TELUS, our multi-billion dollar telecommunications parent.
Equal Opportunity Employer
At TELUS International, we are proud to be an equal opportunity employer and are committed to creating a diverse and inclusive workplace. All aspects of employment, including the decision to hire and promote, are based on applicants’ qualifications, merits, competence and performance without regard to any characteristic related to diversity."
3700554640,1063.0,Full-Stack Software Engineer,Software Engineering,"San Francisco, CA",Full-time,FULL_TIME,Not Specified / On-site,Not Specified,106400.0,203100.0,,154750.0,YEARLY,USD,5,1.0,1.0,0,"At Meraki, we’re making IT easier, faster, and smarter. Our full-stack teams build and maintain our web application, which manages millions of network devices from our cloud. Our customers use the Meraki dashboard to monitor and configure critical IT infrastructure that serves tens of millions of people every single day.
As a Meraki Full Stack Engineer, you will collaborate with firmware engineers to design, plan, and build new features for our customers. With the help of product managers and UX designers, you will construct intuitive and powerful workflows to solve important problems for IT professionals around the world.
Meraki’s product Dashboard teams are small, fast-moving teams striving to make our products unique in balancing their feature-rich abilities and their simplicity. You’ll be developing the tools by which our customers configure and monitor network devices all over the world. Our full-stack engineers are well versed in a wide array of CS concepts and excited to jump around languages, platforms, and all levels of the Meraki stack!
What you will do:
Developing the tools by which our customers configure and monitor network devices all over the world.
Collaborate with firmware engineers to design, plan, and build new core product features for our customers.
With the help of product managers and UX designers, you will construct intuitive and powerful workflows to solve important problems for IT professionals around the world.
Responsible for crafting and building some of the high-impact technology projects.
Involved in resolving some of the complex scale-related problems
Accountable for the stability of our product with a high customer focus.
Share your knowledge by giving brown bags, tech talks, and evangelizing engineering standard methodologies.
You are an ideal candidate if you:
Have 5+ years of experience writing professional production codeHave 3+ years of experience in building rich web UIs with React (and Redux), Javascript, Java or similar frameworksHave 3+ years of experience in web backend technologies, like Ruby on RailsCan implement good database design in a relational database (we use Postgres). Have experience with customer-centric designWould thrive on a small engineering team and are excited to solve open-ended problems across the stack. Are interested in career advancement. We’re looking for leaders, whether that means you want to be a strong leading individual contributor or you want to grow into a tech lead roleBonus points for any of the following:
Experience or interest in networkingExperience building cloud-based infrastructure and services (e.g. web applications). 
Cisco is an Affirmative Action and Equal Opportunity Employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis.
At Cisco Meraki, we’re challenging the status quo with the power of diversity, inclusion, and collaboration. When we connect different perspectives, we can imagine new possibilities, inspire innovation, and release the full potential of our people. We’re building an employee experience that includes appreciation, belonging, growth, and purpose for everyone."
3701154588,10399839.0,Eligibility Data Analyst # 3219,Data Analyst,"Menlo Park, CA",Full-time,FULL_TIME,Not Specified / On-site,Mid-Senior level,88000.0,104000.0,,96000.0,YEARLY,USD,3,301.0,104.0,0,"GRAIL is a healthcare company whose mission is to detect cancer early, when it can be cured. GRAIL is focused on alleviating the global burden of cancer by developing pioneering technology to detect and identify multiple deadly cancer types early. The company is using the power of next-generation sequencing, population-scale clinical studies, and state-of-the-art computer science and data science to enhance the scientific understanding of cancer biology, and to develop its multi-cancer early detection blood test. GRAIL is headquartered in Menlo Park, CA with locations in Washington, D.C., North Carolina, and the United Kingdom. GRAIL, LLC is a wholly-owned subsidiary of Illumina, Inc. (NASDAQ:ILMN). For more information, please visit www.grail.com .
We are looking for an Eligibility Analyst to help us onboard, implement, and manage enterprise customers.
The Eligibility Analyst will manage technical workflows which include handling of eligibility files, developing our reporting strategy, and working with internal teams to develop technical best practices for our customers.
The Eligibility Analyst will facilitate the relationships between GRAIL technical teams and our client partners. Exceptional communication and organizational skills are critical. The Eligibility Analyst has visibility into the entire company, and works alongside our market access, sales, marketing, IT, operations, customer service, and product teams to serve our client partners. The ideal candidate will also help develop best practices and be open to other responsibilities.
You Will
Monitor project planning and progress tracking to ensure the timeliness, effectiveness, and overall success of technical processes within broader client implementation plansCoordinate technical teams at GRAIL and the technical client partner to collaborate on and execute onboarding and technical integrationsOperationalize data maintenance support models, improving overall data timeliness and qualityDevelop and communicate ongoing outcomes reports to client on a regular basis, and use data to tell meaningful and actionable stories to our client partnersPartner with the enrollment team and scrub data and drive enrollment strategy Coordinate and execute long-term reporting and evaluation schedules and identify opportunities for growthTroubleshoot and plan course of action for resolution of customer-reported technical issues.Oversee tasks including database configuration, definition of data requirements, data quality validation, and setup of the sFTP exchange process in order to ensure successful and timely launchCreate and apply standard operating procedures and workflows designed to streamline the successful on-boarding of eligibility data.Create and run adhoc reports, graphs, and various data analysis
Your Background Should Include
BS/BA + 2-5 years work experience2+ years of experience working as a technical analyst at a digital health, healthcare, wellness, benefits or SaaS company Deep understanding of healthcare and how it works with employer groups and the US healthcare systemExperience working on processing eligibility files, managing the transfer of data, developing actionable reporting A process-focused approach, with strong problem-solving skills and keen attention to detailAbility to analyze existing tools and databases and provide software solution recommendations.Demonstrated experience in handling large data sets and relational databases.Understanding of addressing and metadata standards.High-level written and verbal communication skills.Ability to translate business requirements into non-technical, lay terms.Experience working closely with benefits managers and administratorsStrong interpersonal, relationship-building and listening skills, with a natural, effective consultative styleSelf-starter, curious, and proactive problem solverSQL skills preferredFlexibility and agility to work cross-functionally in a fast-paced environmentA strong results focus, with a passion for finding smarter, better ways to achieve goalsThe ability to influence change and bring enthusiasm and excitement to the workplace
The expected, full-time, annual base pay scale for this position is $88,000- $104,000. Actual base pay will consider skills, experience, and location.
Based on the role, colleagues may be eligible to participate in an annual bonus plan tied to company and individual performance, or an incentive plan. We also offer a long-term incentive plan to align company and colleague success over time.
In addition, GRAIL offers a progressive benefit package, including flexible time-off, a 401k with a company match, and alongside our medical, dental, vision plans, carefully selected mindfulness offerings.
GRAIL is an Equal Employment Office and Affirmative Action Employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability or any other legally protected status. We will reasonably accommodate all individuals with disabilities so that they can participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation. GRAIL maintains a drug-free workplace."
3701192564,73002693.0,Software Developer / Cloud Engineer,Software Engineering,"Dallas, TX",Full-time,FULL_TIME,Not Specified / On-site,Entry level,,,,,Not Specified,Not Specified,3,332.0,105.0,0,"Who We Are
Kyndryl is a market leader that thinks and acts like a start-up. We design, build, manage, and modernize the mission-critical technology systems that the world depends on every day. So why work at Kyndryl? We are always moving forward – always pushing ourselves to go further in our efforts to build a more equitable, inclusive world for our employees, our customers, and our communities.
The Role
Are you ready to join the team of software engineering experts at Kyndryl? We are seeking a talented Software Engineering Technical Specialist to contribute to our software engineering space and provide critical skills required for the development of cutting-edge products.
As a Software Engineering Technical Specialist, you will develop solutions in specific domains such as Security, Systems, Databases, Networking Solutions, and more. You will be a leader – contributing knowledge, guidance, technical expertise, and team leadership skills. Your leadership will be demonstrated in your work, to your customers, and within your teams.
At Kyndryl, we value effective communication and collaboration skills. When you recognise opportunities for business change, you will have the ability to clearly and persuasively communicate complex technical and business concepts to both customers and team members. You’ll be the go-to person for problem-solving of customers’ business and technical issues. You have a knack for effectively identifying and framing problems, leading the collection of elements of information, and integrating this information to produce timely and thoughtful decisions. Your aim throughout, is to improve the effectiveness, efficiency and delivery of services through the use of technology and technical methods and methodologies.
Driving the design, development, integration, delivery, and evolution of highly scalable distributed software you will integrate with other layers and offerings. You will provide deeper functionality and solutions to address customer needs. You will work closely with software engineers, architects, product managers, and partner teams to get high-quality products and features through the agile software development lifecycle.
Your continuous grooming of features/user stories to estimate, identify technical risks/dependencies and clearly communicate them to project stakeholders will ensure the features are delivered with the right quality and within timeline. You will maintain and drive the clearing of technical debt, vulnerabilities, and currency of the 3rd party components within the product.
As a Software Engineering Technical Specialist, you will also coach and mentor engineers to design and implement highly available, secure, distributed software in a scalable architecture. This is an opportunity to make a real impact and contribute to the success of Kyndryl's innovative software products. Join us and become a key player in our team of software engineering experts!
Your Future at Kyndryl
Every position at Kyndryl offers a way forward to grow your career. We have opportunities that you won’t find anywhere else, including hands-on experience, learning opportunities, and the chance to certify in all four major platforms. Whether you want to broaden your knowledge base or narrow your scope and specialize in a specific sector, you can find your opportunity here.
Kyndryl currently does not require employees to be fully vaccinated against COVID-19, however, if you are hired to work at a client, customer, or partner location, you may be required to show proof of vaccination to align with their respective COVID-19 vaccination policies. Those who believe they are eligible may apply for a medical or religious accommodation prior to the start of employment.
Who You Are
You’re good at what you do and possess the required experience to prove it. However, equally as important – you have a growth mindset; keen to drive your own personal and professional development. You are customer-focused – someone who prioritizes customer success in their work. And finally, you’re open and borderless – naturally inclusive in how you work with others.
Required Technical and Professional Expertise
Skilled in one or more of the following areas: Application Development, Data Platform, Security, Application Integration, Data Engineering, Server Systems, Packaged Application Implementation, Business Analysis, Network Systems, or Storage Systems
Preferred Technical And Professional Experience
Bachelor's or Master's degree in Computer Science, Information Security, or a related fieldAnd/or Master Certified Technical Specialist
Being You
Diversity is a whole lot more than what we look like or where we come from, it’s how we think and who we are. We welcome people of all cultures, backgrounds, and experiences. But we’re not doing it single-handily: Our Kyndryl Inclusion Networks are only one of many ways we create a workplace where all Kyndryls can find and provide support and advice. This dedication to welcoming everyone into our company means that Kyndryl gives you – and everyone next to you – the ability to bring your whole self to work, individually and collectively, and support the activation of our equitable culture. That’s the Kyndryl Way.
What You Can Expect
With state-of-the-art resources and Fortune 100 clients, every day is an opportunity to innovate, build new capabilities, new relationships, new processes, and new value. Our employee learning hub gives you access to the best learning in the industry to receive certifications and accreditations, including Microsoft University, AWS Cloud Center of Excellence, Udemy, and the Harvard Business Review. Through our company-wide volunteering and giving platform, you can donate, start fundraisers, volunteer, and search over 2 million non-profit organizations. At Kyndryl, we invest heavily in you! We want you to succeed so that together, we will all succeed."
3701196929,76959.0,Master Data Analyst ,Data Analyst,"Akron, OH",Full-time,FULL_TIME,Not Specified / On-site,Associate,54653.0,81979.0,,68316.0,YEARLY,USD,4,174.0,112.0,1,"Quanex is looking for a Master Data Analyst to work in our Akron, Ohio. The ideal candidate for this role will work in our Akron, OH.
The ideal candidate not currently in the Akron, OH surrounding area will need to relocate and work onsite for this position. 

The Master Data Analyst is responsible for analyzing, organizing, and standardizing large amounts of data, implementing data management plans, and crafting a master data governance strategy across multiple companies, ensuring data integrity and operational efficiency.

We offer you:A competitive salaryExcellent bonus potential401K Match w/ 2-year vesting periodMedical, Dental & Vision PlansPaid Time Off & HolidaysTuition AssistanceTraining/DevelopmentEmployee Stock Purchase PlanDynamic Culture & People - just to name a few!

What Success Looks Like:Ability to analyze, interpret, and organize large amounts of data.Excellent communication skills to translate complex problems using non-technical terms.Standardizing data across current companies; ability to replicate for future migrating companies.Maintaining data management plans and instructions for operating complex business systemsWork with leadership to craft a master data governance strategy (vendors, customers, item codes) across all companies.Act as the gatekeeper to parts, vendor, and customer creation with the Quanex systems.Define the overall registration process of each data element by identifying mandatory fields, linking parent-child items, and creating a product hierarchy across the Quanex landscape.Recognize and manage links between data subsets and data flows between business systemsPerform ongoing maintenance to ensure no duplicates across the Quanex.Work closely with teams within individual companies to ensure that all required details are captured e.g., tax IDs and forms necessary for vendors and customer registration, part properties in Master data of UOM, Product Category, Pricing details, BundlesManage and maintain the legacy data associated with the vendors, customers, and part numbers.

Education/ExperienceBachelor’s or master’s degree in IT / BusinessStrong communication skills and project management experience is a mustExperience in unifying data across with multiple companies in an M&A environmentMust have an ability to handle and clean up large data setsIn-depth understanding of modern databases and ERPsOracle Suites ERPAbility to create business process documentation and reportingWorking knowledge of SQL serverExperience of working in dynamic multi-functional project teamsStrong problem-solving, critical thinking and analytical skills required

Salary Range for this position is: $54,653 to $81,979

About Quanex, A Part of Something BiggerQuanex (NYSE: NX) is a global, publicly traded manufacturing company primarily serving OEMs in the fenestration, cabinetry, solar, refrigeration and outdoor products markets. We are A Part of Something Bigger by improving the performance and aesthetics of end products through continuous innovation, helping customers achieve greater production efficiencies, dedication to giving back to communities where we operate, producing shareholder value and helping our employees learn, grow, and thrive. Learn more at Quanex.com."
3701197926,165602.0,Angular Software Engineer,Software Engineering,United States,Contract,CONTRACT,Remote Allowed,Not Specified,70.0,70.0,,70.0,HOURLY,USD,3,620.0,293.0,0,"Immediate need for a talented Angular Software Engineer. This is a 03+ Months contract to hire opportunity with long-term potential and is located in USA(Remote). Please review the job description below and contact me ASAP if you are interested.  Job ID: 23-35011 Pay Range: $70/hour. Employee benefits include, but are not limited to, health insurance (medical, dental, vision), 401(k) plan, and paid sick leave (depending on work location).
Key Responsibilities:
They would be working on Utilization Management platform, in particular Appeals workflow.Full stack developer with experience in both frontend and backend.Majority of work is front end heavyWhen an authorization gets denied, member or provider can appeal that denial and it would go through the Appeals workflow.Prepares detailed functional specifications, design models, and system workflows from which software applications will be developed and implemented.Assist in the design and development of enterprise systems making specific determinations about system performance, reliability, and scalability.Responds promptly and professionally to requests for support in order to troubleshoot and/or maintain production systems.Conducts system analysis and development, with limited support, to keep information systems current with changing technologies.Responsible for analysis of current programs including performance, diagnosis and troubleshooting of problem programs, and designing solutions to problematic programming.Responsible for developing new programs and proofing the program to develop needed changes to assure production of a quality product.Writes, edits, and debugs new computer programs for assigned projects, including necessary records and desired output.Tests new or enhanced programs to ensure logic and syntax are correct.Responsible for planning, processing, and performing all jobs/tasks in an efficient manner with little assistance from supervisor.Performs other duties as assigned.
Key Requirements and Technology Experience: 
AngularGoLang (or some experience in back-end technology like java, python, node JS) – Looking for someone w/ full stack experience.Python/JAVA
Our client is a leading Healthcare Industry, and we are currently interviewing to fill this and other similar contract positions. If you are interested in this position, please apply online for immediate consideration.  Pyramid Consulting, Inc. provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws."
3701198711,10357467.0,Mentor - Machine Learning Career Track (Part-time/Contract),Data Science / ML,United States,Contract,CONTRACT,Remote Allowed,Mid-Senior level,,,,,Not Specified,Not Specified,10,218.0,14.0,0,"The Company  At Springboard, we’re on a mission to bridge the world’s skills gap, offering transformative online education in data science, UI/UX design, machine learning, and coding. Our courses may be tech-enabled, but we're ultimately human-centric: each student taps into a vast community throughout their time with us, engaging with fellow students, industry-expert mentors, student advisors, and career coaches, the goal of which is to successfully transition students into their dream job. Through this hybrid approach, we’ve helped thousands of learners revamp their careers and, by extension, their lives, with hundreds of top-notch job offers received every year and a near-perfect placement rate for our program graduates.
About the course
We’re looking for mentors for our Machine Learning Engineering Career Track course. This 6-month course is primarily designed for students who want to become Machine Learning Engineers.
As part of the course, students start with an introduction to basic ML algorithms and quickly advance to topics like large language models and generative AI. Through hands-on projects and practical exercises, they will master the entire machine learning pipeline, from data preprocessing and feature engineering to model deployment and scaling. They will gain proficiency in popular frameworks and tools like TensorFlow, Scikit-Learn, and AWS, equipping you with the ability to develop and deploy machine learning models at scale. The course goes beyond just the technical aspects of machine learning. Students also explore ethical considerations surrounding AI and learn how to build models that are fair, transparent, and unbiased. We'll cover topics like interpretability, bias detection, and privacy, ensuring you have a well-rounded understanding of the field. 
The Opportunity
Springboard runs an online Machine Learning Engineering Career Track Bootcamp in which participants learn with the help of a case-study-based curriculum and 1-1 guidance from an expert mentor.
We are currently focused on seeking Machine Learning Engineers with proficient skills in Artificial Intelligence Design, Python/Python Libraries,SQL, AWS, Model Evaluations and Model Deployment. These individuals must be passionate about mentoring as Machine Learning Engineering, and can give a few hours per week in return for an honorarium, we would love to hear from you.
Questions? Please write to us at mentorrecruiting@springboard.com
The Program:
Completely online and self-pacedStudents become proficient in Machine Learning Engineering with the help of a curated online curriculum and project-based deliverablesStudents are working professionals from all over the worldStudents have a biweekly 30-minute check in with their mentor to discuss questions, projects, and career advice!Students communicate with mentors outside of calls on an as-needed basis to support learning and career objectives
You:
Are as passionate about teaching coding as about machine learning itself3+ years of industry experience in machine learning engineering or data scienceExperience in Python Data Science Stack; using python and its standard libraries; building visualizations with Matplotlib and Seaborn;Writing code in Python using PEP 8 StandardData Wrangling: Use Pandas to wrangle and clean data; working with different file formats, from plain text, to CSV, to JSON; relational and non-relational databases; SQLMachine Learning: Scikit-learn; ML techniques: linear and logistic regression, trees, and clustering;Deploying ML: Experience deploying ML solutions with a cloud service provider (at least one of AWS, GCP or Azure).Deep Learning Fundamentals: Familiarity with deep learning, computer vision, natural language processingExpertise in Python, libraries like TensorFlow and PyTorch, SQL, cloud ML, etc.Experience working with large language models and generative AI, such as training and fine-tuning language models for specific tasks.Knowledge of cloud-based deployment strategies for large AI models and practical experience with model versioning and reproducibility.Degree/Certifications in machine learning/AI/data science preferredHave experience critiquing work, in particular giving meaningful feedback on machine learning engineering and are able to think on your feet quicklyAre empathetic and have excellent communication skillsBonus points if you have experience hiring in the ML/AI field
Benefits:
Receive a monthly per-student honorarium between $14.85 - $27.00 USD per 30 minute call per student Membership in a rich community of expert mentors from great companies like AirBnB, Uber, Google, and PivotalChange the lives of students in our programHelp us revolutionize online education and inspire the next generation of software engineers!Work at your convenience
 We are an equal opportunity employer and value diversity at our company. We welcome applications from all backgrounds, and do not discriminate on the basis of race, religion, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. California Privacy Rights Notice for Job ApplicantsUnder the California Consumer Privacy Act (“CCPA”), Springboard is required to inform California residents who are job applicants about the categories of personal information we collect about you and the purposes for which we will use this information. This notice contains disclosures required by the CCPA and applies only to personal information that is subject to the CCPA."
3701198791,10462531.0,FPGA Software Engineer,Software Engineering,"New York, NY",Full-time,FULL_TIME,Not Specified / On-site,Mid-Senior level,150000.0,250000.0,,200000.0,YEARLY,USD,0,105.0,34.0,0,"Seeking multiple experienced engineers to focus on digital design, verification, and software development for FPGAs used in high-performance, ultra low-latency electronic trading systems. 
Qualifications: 3-10 years’ experience with digital logic/software design for FPGAs Bachelor's degree in Computer Science, Engineering, or relatedExcellent debugging and design verification skillsUnix/Linux operating systems experienceC/C++ expertise (required)Verilog (preferred)
Location: New York City or Greater Boston Area 
Compensation: $150k-250k base salary + additional bonus"
3701199444,71939.0,Business Analyst,Business Analyst / BI,"Harrisburg, PA",Contract,CONTRACT,Not Specified / On-site,Mid-Senior level,,,,,Not Specified,Not Specified,1,202.0,,1,"The client desires an experienced Senior Business Analyst to help oversee multiple ongoing Information Technology enhancement projects
The candidate must have advanced business analytical skills, leadership abilities, and be able to perform the following activities: 
Perform Business Process Reengineering (BPR) including assessment of existing business processes (As-Is Assessment), determination of future state (To-Be Assessment and Requirements), and Gap AnalysisFacilitate Joint Application Development (JAD) or Detail Design Sessions (DDS) facilitationDocument business process requirements and process diagram flows.Engage as Liaison between business partner agency and information technology (IT) staff.Collect, analyze, and document business requirements, business rules, processes, and legislation and generate functional / system requirements documentation required for system development.Plan and coordinate overall testing efforts to include test plan, creation, and execution of test scenarios for system integration testing (SIT) and User Acceptance Testing (UAT).Use specialized software (Team Foundation Server) for creation and management of system application documentation, tracking system changes, tracking reported bugs, creation of Test Plans, Test Suites, Test CasesEnsure compliance with all applicable Information technology policies and EBR-DC guidelines, security, and related standards.Other related Application Lifecycle Management (ALM) activities related to the Business Analyst functions."
3701300098,2012779.0,Software Engineer 3,Software Engineering,"Dallas, TX",Full-time,FULL_TIME,Not Specified / On-site,Mid-Senior level,,,,,Not Specified,Not Specified,5,176.0,71.0,0,"Flexton is Founded and incorporated in 2007, Flexton Inc. is headquartered in San Jose, CA with development centers in India. Flexton has been listed 5 times by INC 5000 Inc. magazine in their Fastest Growing companies list in America, serving 50+ enterprise clients. We are a leading professional services company offering a unique product mix that extends into Technology, Consulting, Digital and Operations. By leveraging Technology we aim to help companies both large and small solve complex business problems and derive maximum benefits from it.
We have an urgent requirement please have a look on JD below if you are comfortable reply to me with your updated resume and contact details
Position::Software Engineer 3Location::Bentonville AR or Dallas TXType::Contract to hire
Must Have Skills::Workbrain or Kronos, Restful/SOAP web services and Java fundamentals
Job Description::• 3+ years of experience in development or application support of highly - scalable applications and platform development in product based companies or R&D divisions. • Good knowledge in WorkForce Management domain ,preferably in Workbrain or Kronos • Should have functional expertise in all the Workbrain modules and good troubleshooting skills and analytical skills In for Workforce Management • Good exposure to design, implement, Test and Deploy Workbrain modules • Developing custom WorkbrainAPIs and functionalities • Hands on development skills to prototype technical solutions. • Demonstrated ownership for design of few modules/features in a product. • Good in Java fundamentals and writing BDDs • Working knowledge on Linux platform and good in scripting • Knowledge on Restful/SOAP web services • Working knowledge of SQLserver or any other database technologies • Ability to adapt to change quickly, willingness to learn new and emerging technologies • Knowledge on cloud platforms like Microsoft Azure, GCP etc • Awareness of Agile (Scrum) methodologies
Thanks, and Regards, Vivek Kumar YadavTechnical Recruiter"
3701301261,14524845.0,Salesforce Communication Cloud Business Analyst,Business Analyst / BI,United States,Full-time,FULL_TIME,Remote Allowed,Mid-Senior level,,,,,Not Specified,Not Specified,1,163.0,62.0,0,"Job Description
Job Title: Salesforce Communication Cloud Business AnalystJob Type: Full-timeJob Location: Remote (Across USA)
Business Requirements:Experienced in Salesforce Industries Communications cloud.10+ years in SFDC, Certification a plus5+ years of experience in Telecom domain solutioning for Quote to CashArchitect software solutions using Vlocity, Omnistudio,Salesforce API framework, and 3rd party APIs.Solution design of custom solutions on the Vlocity platformStrong understanding of Salesforce’s capabilities and limitations and can clearly communicate those to customers.Own overall architecture design and solutioning. Lead Solution discussion &amp; present solutions options toCustomer IT team &amp; Business onGuide the onsite-offshore development team in translating the solution Architecture into an ImplementationShould have a thorough understanding of Salesforce.com project lifecycle.Experience reviewing and documenting code.Knowledge on Source Control &amp; deployments to higher environments"
3701301955,5887.0,Business Intelligence Analyst,Business Analyst / BI,"Mountain View, CA",Contract,CONTRACT,Not Specified / On-site,Associate,67.0,77.0,,72.0,HOURLY,USD,3,294.0,110.0,0,"Our client, a leading financial software company is hiring a BI Reporting Analyst to join their team in Mountain View, CA!
**This is a 6-month W2 contract with benefits & paid holidays**
As the BI Reporting Analyst, you will help in determining best practices and developing actionable insights and recommendations for the current business operations.
Responsibilities:Performs business analysis using various techniques, e.g. statistical analysis, explanatory and predictive modeling, data mining.Building new reports and managing existing reportsMay assist in implementing or developing systems to capture business operation information.May help to produce ad hoc data and reports and guide less experienced business data analysts.Work closely with stakeholders and Business System Analysts for migration initiatives and business impact
Desired Skills:3+ years of related experience in a Business Intelligence Analyst role2+ years of experience utilizing Qlik or Qlik SenseExtensive knowledge of SQLExperience with Python or RPrior experience using TableauAWS Redshift, Athen, and MS PowerPoint are nice to have
Motion Recruitment Partners is an Equal Opportunity Employer, including disability/vets. All applicants must be currently authorized to work on a full-time basis in the country for which they are applying, and no sponsorship is currently available. Employment is subject to the successful completion of a pre-employment screening. Accommodation will be provided in all parts of the hiring process as required under Motion Recruitment Employment Accommodation policy. Applicants need to make their needs known in advance."
3701302210,13332717.0,Salesforce (Omnichannel) Business Analyst (100% Remote),Business Analyst / BI,United States,Full-time,FULL_TIME,Remote Allowed,Mid-Senior level,,,,,Not Specified,Not Specified,1,290.0,95.0,0,"• Experienced in Salesforce Industries Communications cloud.Certification a plus*10+ years in SFDC• 5+ years of experience in Telecom domain solutioning for Quoteto Cash• Architect software solutions using Vlocity, Omnistudio,Salesforce API framework, and 3rd party APIs.• Solution design of custom solutions on the Vlocity platform• Strong understanding of Salesforce’s capabilities and limitationsand can clearly communicate those to customers.• Own overall architecture design and solutioning.• Lead Solution discussion &amp; present solutions options toCustomer IT team &amp; Business on• Guide the onsite-offshore development team in translating thesolution Architecture into an ImplementationShould have a thorough understanding of Salesforce.com projectlifecycle• Experience reviewing and documenting code• Knowledge on Source Control &amp; deployments to higher environments"
